,id,type,category,at,ids,title,index,variant,respondent,respondentID
7994,,rename,xs7AohwtDQGEj6h2ZnUtb,306587,"['652612', '652574', '652614']",Cleaner,,E50,37,24
7995,652594,move,koy3TwWiu7Wqymvlzfipi,13846,,,,E50,38,25
7996,652592,move,8xWS3FCnIxYUMu4ybQRWq,31013,,,,E50,38,25
7997,,remove,8xWS3FCnIxYUMu4ybQRWq,43095,['652592'],,,E50,38,25
7998,,rename,koy3TwWiu7Wqymvlzfipi,57872,['652594'],electronics,,E50,38,25
7999,652596,move,Rwp6gfaEgi3SToYD9SqhB,78336,,,,E50,38,25
8000,,rename,Rwp6gfaEgi3SToYD9SqhB,90168,['652596'],kitchen,,E50,38,25
8001,652587,sort,,95715,,,2.0,E50,38,25
8002,652568,move,koy3TwWiu7Wqymvlzfipi,100052,,,1.0,E50,38,25
8003,652567,move,koy3TwWiu7Wqymvlzfipi,104564,,,2.0,E50,38,25
8004,652606,move,koy3TwWiu7Wqymvlzfipi,109396,,,3.0,E50,38,25
8005,652604,move,koy3TwWiu7Wqymvlzfipi,114121,,,4.0,E50,38,25
8006,652591,move,koy3TwWiu7Wqymvlzfipi,117419,,,5.0,E50,38,25
8007,652583,move,koy3TwWiu7Wqymvlzfipi,118449,,,4.0,E50,38,25
8008,652576,move,koy3TwWiu7Wqymvlzfipi,120256,,,6.0,E50,38,25
8009,,rename,Rwp6gfaEgi3SToYD9SqhB,131668,['652596'],household,,E50,38,25
8010,,rename,Rwp6gfaEgi3SToYD9SqhB,138370,['652596'],household appliances,,E50,38,25
8011,652612,move,Rwp6gfaEgi3SToYD9SqhB,146260,,,0.0,E50,38,25
8012,652586,move,Rwp6gfaEgi3SToYD9SqhB,149017,,,2.0,E50,38,25
8013,652569,move,9ERUuNXiougFcxhcBBo0Z,150774,,,,E50,38,25
8014,652569,move,Rwp6gfaEgi3SToYD9SqhB,152565,,,2.0,E50,38,25
8015,,remove,9ERUuNXiougFcxhcBBo0Z,152774,['652569'],,,E50,38,25
8016,652582,move,koy3TwWiu7Wqymvlzfipi,155147,,,4.0,E50,38,25
8017,652574,move,Rwp6gfaEgi3SToYD9SqhB,159184,,,2.0,E50,38,25
8018,652600,move,koy3TwWiu7Wqymvlzfipi,161255,,,6.0,E50,38,25
8019,652588,move,Rwp6gfaEgi3SToYD9SqhB,162935,,,2.0,E50,38,25
8020,652572,move,Rwp6gfaEgi3SToYD9SqhB,165377,,,2.0,E50,38,25
8021,652577,move,Rwp6gfaEgi3SToYD9SqhB,168415,,,4.0,E50,38,25
8022,652597,move,koy3TwWiu7Wqymvlzfipi,174225,,,8.0,E50,38,25
8023,652580,move,Rwp6gfaEgi3SToYD9SqhB,178216,,,5.0,E50,38,25
8024,652610,move,Rwp6gfaEgi3SToYD9SqhB,180983,,,9.0,E50,38,25
8025,652589,move,koy3TwWiu7Wqymvlzfipi,183883,,,10.0,E50,38,25
8026,652593,move,Rwp6gfaEgi3SToYD9SqhB,186595,,,7.0,E50,38,25
8027,652570,move,koy3TwWiu7Wqymvlzfipi,188007,,,8.0,E50,38,25
8028,652613,move,koy3TwWiu7Wqymvlzfipi,189285,,,7.0,E50,38,25
8029,652581,move,Rwp6gfaEgi3SToYD9SqhB,190676,,,8.0,E50,38,25
8030,652607,move,koy3TwWiu7Wqymvlzfipi,192366,,,7.0,E50,38,25
8031,652573,move,koy3TwWiu7Wqymvlzfipi,194382,,,6.0,E50,38,25
8032,652590,move,Rwp6gfaEgi3SToYD9SqhB,195790,,,5.0,E50,38,25
8033,652609,move,koy3TwWiu7Wqymvlzfipi,197380,,,5.0,E50,38,25
8034,652592,move,koy3TwWiu7Wqymvlzfipi,201850,,,10.0,E50,38,25
8035,652614,move,Rwp6gfaEgi3SToYD9SqhB,218938,,,10.0,E50,38,25
8036,652585,sort,,221619,,,13.0,E50,38,25
8037,652608,move,Rwp6gfaEgi3SToYD9SqhB,223507,,,12.0,E50,38,25
8038,652585,move,koy3TwWiu7Wqymvlzfipi,225632,,,16.0,E50,38,25
8039,652578,move,koy3TwWiu7Wqymvlzfipi,227547,,,16.0,E50,38,25
8040,652602,move,koy3TwWiu7Wqymvlzfipi,230567,,,17.0,E50,38,25
8041,652595,move,14bDwgjGv2GM0P91m1Is9,232769,,,,E50,38,25
8042,652584,move,GHfUptLKGvFRheSqOS4pd,244854,,,,E50,38,25
8043,652611,move,Rwp6gfaEgi3SToYD9SqhB,265905,,,3.0,E50,38,25
8044,652599,move,GHfUptLKGvFRheSqOS4pd,268464,,,1.0,E50,38,25
8045,652605,move,koy3TwWiu7Wqymvlzfipi,270507,,,8.0,E50,38,25
8046,652571,move,Rwp6gfaEgi3SToYD9SqhB,279834,,,1.0,E50,38,25
8047,652611,move,GHfUptLKGvFRheSqOS4pd,285187,,,2.0,E50,38,25
8048,652599,move,koy3TwWiu7Wqymvlzfipi,289418,,,10.0,E50,38,25
8049,652610,move,koy3TwWiu7Wqymvlzfipi,310106,,,16.0,E50,38,25
8050,652604,move,9EpCbtRsD8cm3jHvHE9sU,321675,,,,E50,38,25
8051,652604,move,GHfUptLKGvFRheSqOS4pd,333251,,,2.0,E50,38,25
8052,,remove,9EpCbtRsD8cm3jHvHE9sU,333452,['652604'],,,E50,38,25
8053,652586,move,BPbZUWXpbY3VfIYWFZMs4,354019,,,,E50,38,25
8054,652571,move,BPbZUWXpbY3VfIYWFZMs4,358310,,,1.0,E50,38,25
8055,652596,move,BPbZUWXpbY3VfIYWFZMs4,360160,,,2.0,E50,38,25
8056,652580,move,BPbZUWXpbY3VfIYWFZMs4,365570,,,3.0,E50,38,25
8057,652574,move,BPbZUWXpbY3VfIYWFZMs4,369531,,,4.0,E50,38,25
8058,652614,move,BPbZUWXpbY3VfIYWFZMs4,371238,,,5.0,E50,38,25
8059,,rename,BPbZUWXpbY3VfIYWFZMs4,378214,"['652586', '652571', '652596', '652580', '652574', '652614']",White goods,,E50,38,25
8060,,rename,GHfUptLKGvFRheSqOS4pd,395714,"['652584', '652611', '652604']",Personal grooming / care,,E50,38,25
8061,652589,move,DYfvaR9UHT3OTHGQ7Y2d5,409932,,,,E50,38,25
8062,652591,move,DYfvaR9UHT3OTHGQ7Y2d5,412018,,,1.0,E50,38,25
8063,652578,move,GHfUptLKGvFRheSqOS4pd,416469,,,3.0,E50,38,25
8064,652609,move,DYfvaR9UHT3OTHGQ7Y2d5,419829,,,2.0,E50,38,25
8065,652607,move,DYfvaR9UHT3OTHGQ7Y2d5,422611,,,3.0,E50,38,25
8066,652570,move,DYfvaR9UHT3OTHGQ7Y2d5,424902,,,4.0,E50,38,25
8067,652597,move,DYfvaR9UHT3OTHGQ7Y2d5,430468,,,5.0,E50,38,25
8068,652585,move,DYfvaR9UHT3OTHGQ7Y2d5,434206,,,3.0,E50,38,25
8069,,rename,DYfvaR9UHT3OTHGQ7Y2d5,445899,"['652589', '652591', '652609', '652585', '652607', '652570', '652597']",Computer / tablet devices,,E50,38,25
8070,652613,move,DYfvaR9UHT3OTHGQ7Y2d5,453814,,,1.0,E50,38,25
8071,652592,move,DYfvaR9UHT3OTHGQ7Y2d5,455557,,,1.0,E50,38,25
8072,652599,move,DYfvaR9UHT3OTHGQ7Y2d5,457073,,,1.0,E50,38,25
8073,652600,move,DYfvaR9UHT3OTHGQ7Y2d5,458317,,,2.0,E50,38,25
8074,652573,move,DYfvaR9UHT3OTHGQ7Y2d5,460548,,,1.0,E50,38,25
8075,652583,move,DYfvaR9UHT3OTHGQ7Y2d5,465092,,,1.0,E50,38,25
8076,652582,move,DYfvaR9UHT3OTHGQ7Y2d5,466706,,,2.0,E50,38,25
8077,652594,move,DYfvaR9UHT3OTHGQ7Y2d5,470481,,,3.0,E50,38,25
8078,652603,move,DYfvaR9UHT3OTHGQ7Y2d5,481363,,,2.0,E50,38,25
8079,652587,move,Rwp6gfaEgi3SToYD9SqhB,488827,,,0.0,E50,38,25
8080,652566,move,OgeAA0hOrihYskQ10XJCJ,498978,,,,E50,38,25
8081,652565,move,OgeAA0hOrihYskQ10XJCJ,500645,,,1.0,E50,38,25
8082,652579,move,OgeAA0hOrihYskQ10XJCJ,503040,,,2.0,E50,38,25
8083,,rename,OgeAA0hOrihYskQ10XJCJ,509346,"['652566', '652565', '652579']",Heating / cooling,,E50,38,25
8084,,rename,OgeAA0hOrihYskQ10XJCJ,516311,"['652566', '652565', '652579']",Heating / cooling / air,,E50,38,25
8085,652575,move,koy3TwWiu7Wqymvlzfipi,521788,,,4.0,E50,38,25
8086,652601,move,OgeAA0hOrihYskQ10XJCJ,524287,,,0.0,E50,38,25
8087,652598,move,koy3TwWiu7Wqymvlzfipi,529776,,,5.0,E50,38,25
8088,,rename,14bDwgjGv2GM0P91m1Is9,536384,['652595'],Musical,,E50,38,25
8089,652614,move,Y7YWI0jcE0BoYcOSoxFJe,28883,,,,E50,39,26
8090,652596,move,Y7YWI0jcE0BoYcOSoxFJe,31513,,,0.0,E50,39,26
8091,,rename,Y7YWI0jcE0BoYcOSoxFJe,38319,"['652596', '652614']",Appliances,,E50,39,26
8092,652610,move,Y7YWI0jcE0BoYcOSoxFJe,44168,,,1.0,E50,39,26
8093,652587,move,4rlfO5sJifM9DEB0Z0N8p,49047,,,,E50,39,26
8094,652577,move,pgJYHsPGIeiwh8ndXQArv,50591,,,,E50,39,26
8095,652571,move,pgJYHsPGIeiwh8ndXQArv,52082,,,1.0,E50,39,26
8096,652571,move,Y7YWI0jcE0BoYcOSoxFJe,53505,,,2.0,E50,39,26
8097,652577,move,Y7YWI0jcE0BoYcOSoxFJe,54927,,,2.0,E50,39,26
8098,,remove,pgJYHsPGIeiwh8ndXQArv,55130,['652577'],,,E50,39,26
8099,652587,move,Y7YWI0jcE0BoYcOSoxFJe,56563,,,1.0,E50,39,26
8100,,remove,4rlfO5sJifM9DEB0Z0N8p,56773,['652587'],,,E50,39,26
8101,652574,move,Y7YWI0jcE0BoYcOSoxFJe,60679,,,3.0,E50,39,26
8102,652586,move,Y7YWI0jcE0BoYcOSoxFJe,66240,,,5.0,E50,39,26
8103,652593,move,Y7YWI0jcE0BoYcOSoxFJe,70225,,,5.0,E50,39,26
8104,652580,move,Y7YWI0jcE0BoYcOSoxFJe,71818,,,4.0,E50,39,26
8105,652581,move,Y7YWI0jcE0BoYcOSoxFJe,80128,,,5.0,E50,39,26
8106,652570,move,YCt01HIuM85TC7FzVZYlg,86954,,,,E50,39,26
8107,652594,move,1ApSr1jYI5qzP4zpWWSt2,88189,,,,E50,39,26
8108,652600,move,1ApSr1jYI5qzP4zpWWSt2,91610,,,1.0,E50,39,26
8109,652592,move,1ApSr1jYI5qzP4zpWWSt2,92859,,,2.0,E50,39,26
8110,652570,move,1ApSr1jYI5qzP4zpWWSt2,94296,,,1.0,E50,39,26
8111,,remove,YCt01HIuM85TC7FzVZYlg,94498,['652570'],,,E50,39,26
8112,652592,move,iF5MttcpO5PHs44ADLRFu,98291,,,,E50,39,26
8113,652598,move,iF5MttcpO5PHs44ADLRFu,105453,,,0.0,E50,39,26
8114,652585,move,iF5MttcpO5PHs44ADLRFu,106701,,,1.0,E50,39,26
8115,652589,move,1ApSr1jYI5qzP4zpWWSt2,112364,,,2.0,E50,39,26
8116,,rename,iF5MttcpO5PHs44ADLRFu,120984,"['652598', '652585', '652592']",Accessories,,E50,39,26
8117,652606,sort,,180719,,,24.0,E50,39,26
8118,652601,move,Y7YWI0jcE0BoYcOSoxFJe,185445,,,2.0,E50,39,26
8119,652573,move,1ApSr1jYI5qzP4zpWWSt2,187187,,,2.0,E50,39,26
8120,,rename,1ApSr1jYI5qzP4zpWWSt2,192138,"['652594', '652570', '652573', '652589', '652600']",Electronics,,E50,39,26
8121,652583,move,1ApSr1jYI5qzP4zpWWSt2,194419,,,2.0,E50,39,26
8122,652597,move,iF5MttcpO5PHs44ADLRFu,338550,,,0.0,E50,39,26
8123,652578,move,zX6Irr1PtrEikAO7sgDyt,350641,,,,E50,39,26
8124,,rename,zX6Irr1PtrEikAO7sgDyt,355510,['652578'],Bathroom,,E50,39,26
8125,652584,move,Y7YWI0jcE0BoYcOSoxFJe,359395,,,1.0,E50,39,26
8126,652566,move,zX6Irr1PtrEikAO7sgDyt,361946,,,0.0,E50,39,26
8127,652588,move,zX6Irr1PtrEikAO7sgDyt,363896,,,1.0,E50,39,26
8128,652591,move,1ApSr1jYI5qzP4zpWWSt2,370087,,,4.0,E50,39,26
8129,652612,move,Y7YWI0jcE0BoYcOSoxFJe,372155,,,4.0,E50,39,26
8130,652602,move,1ApSr1jYI5qzP4zpWWSt2,376625,,,4.0,E50,39,26
8131,652572,move,Y7YWI0jcE0BoYcOSoxFJe,379212,,,5.0,E50,39,26
8132,652599,move,1ApSr1jYI5qzP4zpWWSt2,387164,,,5.0,E50,39,26
8133,652567,move,1ApSr1jYI5qzP4zpWWSt2,389075,,,6.0,E50,39,26
8134,652609,move,1ApSr1jYI5qzP4zpWWSt2,391098,,,6.0,E50,39,26
8135,652603,move,1ApSr1jYI5qzP4zpWWSt2,396935,,,8.0,E50,39,26
8136,652604,move,zX6Irr1PtrEikAO7sgDyt,403316,,,2.0,E50,39,26
8137,652611,move,zX6Irr1PtrEikAO7sgDyt,410946,,,1.0,E50,39,26
8138,652613,move,iF5MttcpO5PHs44ADLRFu,417329,,,1.0,E50,39,26
8139,652582,move,iF5MttcpO5PHs44ADLRFu,418977,,,2.0,E50,39,26
8140,652605,move,iF5MttcpO5PHs44ADLRFu,422029,,,3.0,E50,39,26
8141,652607,move,iF5MttcpO5PHs44ADLRFu,427678,,,0.0,E50,39,26
8142,652568,move,iF5MttcpO5PHs44ADLRFu,430272,,,2.0,E50,39,26
8143,652606,move,iF5MttcpO5PHs44ADLRFu,434396,,,2.0,E50,39,26
8144,,rename,iF5MttcpO5PHs44ADLRFu,436666,"['652607', '652597', '652606', '652568', '652613', '652582', '652605', '652598', '652585', '652592']",Accessories/,,E50,39,26
8145,,rename,iF5MttcpO5PHs44ADLRFu,447771,"['652607', '652597', '652606', '652568', '652613', '652582', '652605', '652598', '652585', '652592']",Accessories/Phones/ Other electronics,,E50,39,26
8146,652576,move,iF5MttcpO5PHs44ADLRFu,449811,,,2.0,E50,39,26
8147,652569,move,Y7YWI0jcE0BoYcOSoxFJe,460717,,,4.0,E50,39,26
8148,652565,move,zX6Irr1PtrEikAO7sgDyt,462638,,,4.0,E50,39,26
8149,652608,move,zX6Irr1PtrEikAO7sgDyt,464380,,,2.0,E50,39,26
8150,652590,move,zX6Irr1PtrEikAO7sgDyt,465792,,,4.0,E50,39,26
8151,652590,move,Y7YWI0jcE0BoYcOSoxFJe,472821,,,5.0,E50,39,26
8152,652595,move,V2Gn0yHMQntgPtBSaNbsc,477578,,,,E50,39,26
8153,652575,move,zX6Irr1PtrEikAO7sgDyt,479148,,,1.0,E50,39,26
8154,652579,move,V2Gn0yHMQntgPtBSaNbsc,481052,,,0.0,E50,39,26
8155,,rename,V2Gn0yHMQntgPtBSaNbsc,487532,"['652579', '652595']",Others,,E50,39,26
8156,652606,move,EiVEJUiXJErlpWPY1mEdP,22512,,,,E50,43,27
8157,652597,move,EiVEJUiXJErlpWPY1mEdP,30096,,,1.0,E50,43,27
8158,652605,move,EiVEJUiXJErlpWPY1mEdP,34300,,,2.0,E50,43,27
8159,652591,move,EiVEJUiXJErlpWPY1mEdP,37980,,,3.0,E50,43,27
8160,652582,move,EiVEJUiXJErlpWPY1mEdP,41361,,,4.0,E50,43,27
8161,652573,move,PYyLDrbEd9hJRU2tgVuEI,44526,,,,E50,43,27
8162,652594,move,PYyLDrbEd9hJRU2tgVuEI,48611,,,1.0,E50,43,27
8163,652599,move,SBsmiQc8C73JTCdxUvjgP,52779,,,,E50,43,27
8164,652599,move,PYyLDrbEd9hJRU2tgVuEI,55842,,,2.0,E50,43,27
8165,,remove,SBsmiQc8C73JTCdxUvjgP,56041,['652599'],,,E50,43,27
8166,652570,move,PYyLDrbEd9hJRU2tgVuEI,58547,,,3.0,E50,43,27
8167,652583,move,PYyLDrbEd9hJRU2tgVuEI,61039,,,4.0,E50,43,27
8168,652598,move,Iu169tACzt96a0S3CJg31,64726,,,,E50,43,27
8169,652602,move,EiVEJUiXJErlpWPY1mEdP,66559,,,2.0,E50,43,27
8170,652604,move,Iu169tACzt96a0S3CJg31,72129,,,1.0,E50,43,27
8171,652589,move,PYyLDrbEd9hJRU2tgVuEI,83503,,,0.0,E50,43,27
8172,652567,move,Iu169tACzt96a0S3CJg31,87818,,,2.0,E50,43,27
8173,652611,move,EiVEJUiXJErlpWPY1mEdP,90966,,,5.0,E50,43,27
8174,652611,sort,EiVEJUiXJErlpWPY1mEdP,94342,,,3.0,E50,43,27
8175,652611,move,Iu169tACzt96a0S3CJg31,97787,,,3.0,E50,43,27
8176,652602,move,Iu169tACzt96a0S3CJg31,101977,,,0.0,E50,43,27
8177,652598,move,EiVEJUiXJErlpWPY1mEdP,105447,,,1.0,E50,43,27
8178,652585,move,EiVEJUiXJErlpWPY1mEdP,123687,,,5.0,E50,43,27
8179,652613,move,EiVEJUiXJErlpWPY1mEdP,126647,,,4.0,E50,43,27
8180,652607,move,PYyLDrbEd9hJRU2tgVuEI,131455,,,5.0,E50,43,27
8181,652568,move,Iu169tACzt96a0S3CJg31,145560,,,4.0,E50,43,27
8182,,rename,EiVEJUiXJErlpWPY1mEdP,181360,"['652606', '652598', '652597', '652605', '652613', '652591', '652585', '652582']",Personal devices,,E50,43,27
8183,,rename,PYyLDrbEd9hJRU2tgVuEI,194159,"['652589', '652573', '652594', '652599', '652570', '652607', '652583']",Accessories personal devices,,E50,43,27
8184,,rename,Iu169tACzt96a0S3CJg31,211425,"['652602', '652604', '652567', '652611', '652568']",Electrical devices,,E50,43,27
8185,652609,move,EiVEJUiXJErlpWPY1mEdP,224566,,,4.0,E50,43,27
8186,652597,move,PYyLDrbEd9hJRU2tgVuEI,234752,,,0.0,E50,43,27
8187,652598,move,PYyLDrbEd9hJRU2tgVuEI,241606,,,0.0,E50,43,27
8188,652576,move,EiVEJUiXJErlpWPY1mEdP,249617,,,4.0,E50,43,27
8189,652603,move,PYyLDrbEd9hJRU2tgVuEI,263201,,,1.0,E50,43,27
8190,,rename,Iu169tACzt96a0S3CJg31,289451,"['652602', '652604', '652567', '652611', '652568']",Electrical & Kitchen devices,,E50,43,27
8191,652572,move,Iu169tACzt96a0S3CJg31,293334,,,2.0,E50,43,27
8192,652578,move,EiVEJUiXJErlpWPY1mEdP,300069,,,2.0,E50,43,27
8193,652587,move,EiVEJUiXJErlpWPY1mEdP,302238,,,1.0,E50,43,27
8194,,rename,EiVEJUiXJErlpWPY1mEdP,320218,"['652606', '652587', '652605', '652578', '652609', '652613', '652576', '652591', '652585', '652582']",Personal electrical devices & ,,E50,43,27
8195,,rename,EiVEJUiXJErlpWPY1mEdP,323721,"['652606', '652587', '652605', '652578', '652609', '652613', '652576', '652591', '652585', '652582']",Personal electrical devices,,E50,43,27
8196,652590,move,Iu169tACzt96a0S3CJg31,331641,,,2.0,E50,43,27
8197,652596,move,Iu169tACzt96a0S3CJg31,334988,,,2.0,E50,43,27
8198,652565,move,17Tc637DjTc5vtQjDiS39,345030,,,,E50,43,27
8199,652596,move,17Tc637DjTc5vtQjDiS39,350797,,,1.0,E50,43,27
8200,652590,move,17Tc637DjTc5vtQjDiS39,352956,,,2.0,E50,43,27
8201,652572,move,17Tc637DjTc5vtQjDiS39,354890,,,3.0,E50,43,27
8202,652581,move,17Tc637DjTc5vtQjDiS39,362963,,,3.0,E50,43,27
8203,,rename,Iu169tACzt96a0S3CJg31,368548,"['652602', '652604', '652567', '652611', '652568']",Electrical #devices,,E50,43,27
8204,,rename,Iu169tACzt96a0S3CJg31,373637,"['652602', '652604', '652567', '652611', '652568']",Electrical devices,,E50,43,27
8205,,rename,17Tc637DjTc5vtQjDiS39,392721,"['652565', '652596', '652590', '652581', '652572']",Kitchen devices & Appliances,,E50,43,27
8206,652569,move,17Tc637DjTc5vtQjDiS39,395646,,,3.0,E50,43,27
8207,652586,move,17Tc637DjTc5vtQjDiS39,398769,,,3.0,E50,43,27
8208,652608,move,17Tc637DjTc5vtQjDiS39,403394,,,2.0,E50,43,27
8209,652600,move,17Tc637DjTc5vtQjDiS39,405549,,,2.0,E50,43,27
8210,652574,move,17Tc637DjTc5vtQjDiS39,411436,,,5.0,E50,43,27
8211,652588,move,17Tc637DjTc5vtQjDiS39,414509,,,6.0,E50,43,27
8212,652614,move,17Tc637DjTc5vtQjDiS39,419880,,,7.0,E50,43,27
8213,652577,move,17Tc637DjTc5vtQjDiS39,423126,,,8.0,E50,43,27
8214,652580,move,17Tc637DjTc5vtQjDiS39,425565,,,9.0,E50,43,27
8215,652593,move,17Tc637DjTc5vtQjDiS39,439829,,,10.0,E50,43,27
8216,652610,move,2JMGTDUk95dUb5ILeoCXi,449626,,,,E50,43,27
8217,,rename,2JMGTDUk95dUb5ILeoCXi,455212,['652610'],Home devices,,E50,43,27
8218,652566,move,2JMGTDUk95dUb5ILeoCXi,462784,,,0.0,E50,43,27
8219,652584,move,2JMGTDUk95dUb5ILeoCXi,466863,,,1.0,E50,43,27
8220,652601,move,2JMGTDUk95dUb5ILeoCXi,469504,,,1.0,E50,43,27
8221,652571,move,17Tc637DjTc5vtQjDiS39,472342,,,9.0,E50,43,27
8222,652612,move,2JMGTDUk95dUb5ILeoCXi,477031,,,0.0,E50,43,27
8223,652579,move,2JMGTDUk95dUb5ILeoCXi,480318,,,1.0,E50,43,27
8224,652575,move,EiVEJUiXJErlpWPY1mEdP,489869,,,8.0,E50,43,27
8225,652595,move,EiVEJUiXJErlpWPY1mEdP,493556,,,6.0,E50,43,27
8226,652592,move,PYyLDrbEd9hJRU2tgVuEI,498203,,,1.0,E50,43,27
8227,652605,move,cF8G4mfm96sxhJArLfzsa,11262,,,,E50,44,28
8228,,rename,cF8G4mfm96sxhJArLfzsa,24036,['652605'],Tech,,E50,44,28
8229,652597,sort,,31327,,,1.0,E50,44,28
8230,652569,move,1FWQiPzoykviabjNEREfA,35793,,,,E50,44,28
8231,,rename,1FWQiPzoykviabjNEREfA,48009,['652569'],Beverage,,E50,44,28
8232,652573,move,cF8G4mfm96sxhJArLfzsa,49682,,,0.0,E50,44,28
8233,652585,move,cF8G4mfm96sxhJArLfzsa,53992,,,2.0,E50,44,28
8234,652572,move,1FWQiPzoykviabjNEREfA,55586,,,1.0,E50,44,28
8235,,rename,1FWQiPzoykviabjNEREfA,60671,"['652569', '652572']",Beverage and Drink,,E50,44,28
8236,,rename,1FWQiPzoykviabjNEREfA,65943,"['652569', '652572']",Beverage and Food,,E50,44,28
8237,652580,move,1FWQiPzoykviabjNEREfA,75211,,,1.0,E50,44,28
8238,652596,move,1FWQiPzoykviabjNEREfA,77040,,,1.0,E50,44,28
8239,652582,move,zImIfSofyEPm29tkifAFp,81970,,,,E50,44,28
8240,652597,move,zImIfSofyEPm29tkifAFp,87449,,,1.0,E50,44,28
8241,652577,move,1FWQiPzoykviabjNEREfA,92956,,,4.0,E50,44,28
8242,652609,move,cF8G4mfm96sxhJArLfzsa,98465,,,3.0,E50,44,28
8243,652594,move,cF8G4mfm96sxhJArLfzsa,103937,,,2.0,E50,44,28
8244,652600,move,cF8G4mfm96sxhJArLfzsa,105098,,,3.0,E50,44,28
8245,652593,move,1FWQiPzoykviabjNEREfA,106272,,,4.0,E50,44,28
8246,652581,move,1FWQiPzoykviabjNEREfA,108537,,,4.0,E50,44,28
8247,652602,move,cF8G4mfm96sxhJArLfzsa,110298,,,6.0,E50,44,28
8248,652612,move,1FWQiPzoykviabjNEREfA,113569,,,6.0,E50,44,28
8249,652568,move,cF8G4mfm96sxhJArLfzsa,115175,,,7.0,E50,44,28
8250,652583,move,cF8G4mfm96sxhJArLfzsa,117209,,,8.0,E50,44,28
8251,652570,move,cF8G4mfm96sxhJArLfzsa,124306,,,7.0,E50,44,28
8252,652606,move,cF8G4mfm96sxhJArLfzsa,127314,,,8.0,E50,44,28
8253,652590,move,1FWQiPzoykviabjNEREfA,130393,,,7.0,E50,44,28
8254,652595,move,FXgwLt4RGYTIm92UzFa2F,132754,,,,E50,44,28
8255,652613,move,cF8G4mfm96sxhJArLfzsa,134912,,,9.0,E50,44,28
8256,652591,move,cF8G4mfm96sxhJArLfzsa,136537,,,11.0,E50,44,28
8257,652588,move,1FWQiPzoykviabjNEREfA,138091,,,7.0,E50,44,28
8258,652578,move,1FWQiPzoykviabjNEREfA,143151,,,9.0,E50,44,28
8259,652599,move,zImIfSofyEPm29tkifAFp,148535,,,2.0,E50,44,28
8260,652573,move,zImIfSofyEPm29tkifAFp,150410,,,1.0,E50,44,28
8261,652586,move,1FWQiPzoykviabjNEREfA,152609,,,9.0,E50,44,28
8262,652579,move,FXgwLt4RGYTIm92UzFa2F,155457,,,1.0,E50,44,28
8263,652611,move,7I3MbC1ToSq8I0l7m7Pad,160582,,,,E50,44,28
8264,652571,move,1FWQiPzoykviabjNEREfA,162864,,,10.0,E50,44,28
8265,652592,move,cF8G4mfm96sxhJArLfzsa,164786,,,11.0,E50,44,28
8266,652574,move,1FWQiPzoykviabjNEREfA,166264,,,9.0,E50,44,28
8267,652567,move,cF8G4mfm96sxhJArLfzsa,167969,,,11.0,E50,44,28
8268,652598,move,7I3MbC1ToSq8I0l7m7Pad,172185,,,1.0,E50,44,28
8269,652607,move,zImIfSofyEPm29tkifAFp,176874,,,4.0,E50,44,28
8270,652610,move,FXgwLt4RGYTIm92UzFa2F,183666,,,2.0,E50,44,28
8271,652584,move,7I3MbC1ToSq8I0l7m7Pad,187508,,,1.0,E50,44,28
8272,652601,move,FXgwLt4RGYTIm92UzFa2F,189977,,,3.0,E50,44,28
8273,652587,move,FXgwLt4RGYTIm92UzFa2F,195377,,,3.0,E50,44,28
8274,652566,move,FXgwLt4RGYTIm92UzFa2F,197362,,,4.0,E50,44,28
8275,652565,move,FXgwLt4RGYTIm92UzFa2F,199713,,,5.0,E50,44,28
8276,652608,move,1FWQiPzoykviabjNEREfA,201282,,,7.0,E50,44,28
8277,652589,move,zImIfSofyEPm29tkifAFp,207137,,,3.0,E50,44,28
8278,652576,move,FXgwLt4RGYTIm92UzFa2F,209104,,,6.0,E50,44,28
8279,652575,move,cF8G4mfm96sxhJArLfzsa,210520,,,10.0,E50,44,28
8280,652604,move,7I3MbC1ToSq8I0l7m7Pad,212818,,,0.0,E50,44,28
8281,652603,move,zImIfSofyEPm29tkifAFp,215528,,,5.0,E50,44,28
8282,652614,move,1FWQiPzoykviabjNEREfA,217287,,,9.0,E50,44,28
8283,,rename,1FWQiPzoykviabjNEREfA,225854,"['652569', '652596', '652580', '652572', '652581', '652593', '652612', '652608', '652588', '652614', '652590', '652574', '652586', '652571', '652578', '652577']",Kitchen,,E50,44,28
8284,,rename,zImIfSofyEPm29tkifAFp,240685,"['652582', '652573', '652597', '652589', '652599', '652603', '652607']",Computer and Console,,E50,44,28
8285,,rename,FXgwLt4RGYTIm92UzFa2F,244405,"['652595', '652579', '652610', '652587', '652566', '652565', '652576', '652601']",Household,,E50,44,28
8286,,rename,7I3MbC1ToSq8I0l7m7Pad,252957,"['652604', '652611', '652584', '652598']",Personal,,E50,44,28
8287,652594,move,zImIfSofyEPm29tkifAFp,266489,,,3.0,E50,44,28
8288,652600,move,zImIfSofyEPm29tkifAFp,268377,,,4.0,E50,44,28
8289,,rename,zImIfSofyEPm29tkifAFp,290045,"['652582', '652573', '652597', '652594', '652600', '652589', '652599', '652603', '652607']",Desktop and Console,,E50,44,28
8290,652568,move,GT86jXf2y5ZLMEOnD0JkQ,15028,,,,E50,45,29
8291,652612,move,8zFiYaMeXssFXmxELo7LT,23171,,,,E50,45,29
