,respondent,card,category,categoryId,categoryStandardized,order,variant,categoryEdited,agreement
5405,14,Remortgage Options,Products,45,Products,10,B30,products,36.36363636363636
5406,14,Retirement Planning Calculator,Retirement,46,Retirement,3,B30,retirement,
5407,14,Stock Trading and Shares,Retirement,46,Retirement,2,B30,retirement,
5408,14,Student Loan Repayment,Student,48,Student,1,B30,student,
5409,14,Trustee Banking,Other,49,Others,2,B30,other,19.211822660098523
5410,19,Account Statements,Statements,53,Statements,2,B30,statements,
5411,19,Balance Transfer,Purchases/Payments,55,Payments,3,B30,purchases payments,25.555555555555554
5412,19,Bonds,Investments,57,Investments,3,B30,investments,34.81481481481481
5413,19,Budgeting Tools and Resources,Financial Education,58,Financial literacy,2,B30,financial education,50.0
5414,19,Car Insurance Renewal,Insurance,54,Insurance,1,B30,insurance,35.294117647058826
5415,19,Claims,Statements,53,Statements,1,B30,statements,
5416,19,Current Accounts,Accounts,50,Accounts,1,B30,accounts,22.528735632183906
5417,19,Data and Privacy Control,Security,51,Security,2,B30,security,53.333333333333336
5418,19,Debt Management Services,Debts,56,Debt,1,B30,debts,41.666666666666664
5419,19,Financial Assistance,Debts,56,Debt,2,B30,debts,41.666666666666664
5420,19,Financial Education Webinars,Financial Education,58,Financial literacy,1,B30,financial education,50.0
5421,19,Fixed Deposit,Accounts,50,Accounts,5,B30,accounts,22.528735632183906
5422,19,Fraud Alerts and Monitoring,Security,51,Security,1,B30,security,53.333333333333336
5423,19,Fund Performance,Investments,57,Investments,5,B30,investments,34.81481481481481
5424,19,International Payments,Purchases/Payments,55,Payments,2,B30,purchases payments,25.555555555555554
5425,19,International Trading,Investments,57,Investments,4,B30,investments,34.81481481481481
5426,19,Investment Accounts,Accounts,50,Accounts,3,B30,accounts,22.528735632183906
5427,19,ISA Accounts,Accounts,50,Accounts,2,B30,accounts,22.528735632183906
5428,19,Life Insurance Coverage,Insurance,54,Insurance,2,B30,insurance,35.294117647058826
5429,19,Mortgage Calculator,Mortgage,52,Mortgages,1,B30,mortgage,29.629629629629626
5430,19,Mortgage Rates,Mortgage,52,Mortgages,2,B30,mortgage,29.629629629629626
5431,19,Online Purchases,Purchases/Payments,55,Payments,1,B30,purchases payments,25.555555555555554
5432,19,Other Borrowing Options,Debts,56,Debt,4,B30,debts,41.666666666666664
5433,19,Overdraft Protection,Debts,56,Debt,3,B30,debts,41.666666666666664
5434,19,Personalised Financial Advice,Financial Education,58,Financial literacy,3,B30,financial education,50.0
5435,19,Savings Options,Accounts,50,Accounts,6,B30,accounts,22.528735632183906
5436,19,Self-Invested Personal Pension (SIPP),Investments,57,Investments,1,B30,investments,34.81481481481481
5437,19,Stock Trading and Shares,Investments,57,Investments,2,B30,investments,34.81481481481481
5438,19,Student account,Accounts,50,Accounts,4,B30,accounts,22.528735632183906
5439,19,Travel Insurance,Insurance,54,Insurance,3,B30,insurance,35.294117647058826
5440,21,Bereavement Support,Help,60,Help,4,B30,help,50.0
5441,21,Bonds,Pension and investements,59,Pension and investements,4,B30,pension and investements,
5442,21,Cardless Cash Withdrawal,Help,60,Help,12,B30,help,50.0
5443,21,Claims,Help,60,Help,13,B30,help,50.0
5444,21,Current Accounts,Accounts,61,Accounts,1,B30,accounts,22.528735632183906
5445,21,Daily Savings,Accounts,61,Accounts,2,B30,accounts,22.528735632183906
5446,21,Data and Privacy Control,Help,60,Help,14,B30,help,50.0
5447,21,Debit Cards,Accounts,61,Accounts,5,B30,accounts,22.528735632183906
5448,21,Debt Management Services,Help,60,Help,8,B30,help,50.0
5449,21,Digital Confidence,Help,60,Help,6,B30,help,50.0
5450,21,Fixed Deposit,Accounts,61,Accounts,6,B30,accounts,22.528735632183906
5451,21,Fixed-rate Credit Card,Borrowing,62,Borrowing,4,B30,borrowing,46.666666666666664
5452,21,Fraud Alerts and Monitoring,Help,60,Help,3,B30,help,50.0
5453,21,Insurance Coverage Calculator,Help,60,Help,5,B30,help,50.0
5454,21,Interest Rates,Help,60,Help,1,B30,help,50.0
5455,21,ISA Accounts,Accounts,61,Accounts,3,B30,accounts,22.528735632183906
5456,21,Life Insurance Coverage,Help,60,Help,7,B30,help,50.0
5457,21,Mortgage Calculator,Help,60,Help,10,B30,help,50.0
5458,21,Online Purchases,Help,60,Help,11,B30,help,50.0
5459,21,Other Borrowing Options,Borrowing,62,Borrowing,1,B30,borrowing,46.666666666666664
5460,21,Overdraft Protection,Borrowing,62,Borrowing,3,B30,borrowing,46.666666666666664
5461,21,Personal Pension,Pension and investements,59,Pension and investements,1,B30,pension and investements,
5462,21,Personalised Financial Advice,Pension and investements,59,Pension and investements,2,B30,pension and investements,
5463,21,Remortgage Options,Help,60,Help,9,B30,help,50.0
5464,21,Rewards Programme,Help,60,Help,2,B30,help,50.0
5465,21,Self-Invested Personal Pension (SIPP),Pension and investements,59,Pension and investements,3,B30,pension and investements,
5466,21,Stock Trading and Shares,Pension and investements,59,Pension and investements,6,B30,pension and investements,
5467,21,Student account,Accounts,61,Accounts,4,B30,accounts,22.528735632183906
5468,21,Student Loan Repayment,Borrowing,62,Borrowing,2,B30,borrowing,46.666666666666664
5469,21,Trustee Banking,Pension and investements,59,Pension and investements,5,B30,pension and investements,
5470,22,Balance Transfer,Banking,73,Banking,2,B30,banking,24.549918166939445
5471,22,Bereavement Support,Support,65,Support,1,B30,support,30.3030303030303
5472,22,Budgeting Tools and Resources,Financial Advice,67,Advice,2,B30,financial advice,50.0
5473,22,Car Insurance Renewal,Insurances,70,Insurance,2,B30,insurances,35.294117647058826
5474,22,Cardless Cash Withdrawal,Banking,73,Banking,1,B30,banking,24.549918166939445
5475,22,Claims,Insurances,70,Insurance,1,B30,insurances,35.294117647058826
5476,22,Credit Score,Credit Rating,69,Credit score,1,B30,credit rating,66.66666666666667
5477,22,Current Accounts,Banking,73,Banking,3,B30,banking,24.549918166939445
5478,22,Debit Cards,Banking,73,Banking,10,B30,banking,24.549918166939445
5479,22,Digital Confidence,Shopping,72,Shopping,2,B30,shopping,
5480,22,Financial Assistance,Financial Advice,67,Advice,1,B30,financial advice,50.0
5481,22,Fixed Deposit,Mortgage info,68,Mortgages,3,B30,mortgage info,29.629629629629626
5482,22,Fixed Term Savings,Banking,73,Banking,9,B30,banking,24.549918166939445
5483,22,Fixed-rate Credit Card,Banking,73,Banking,8,B30,banking,24.549918166939445
5484,22,Fund Performance,Banking,73,Banking,7,B30,banking,24.549918166939445
5485,22,Google/Apple Pay,Payments,64,Payments,1,B30,payments,25.555555555555554
5486,22,Insurance Coverage Calculator,Insurances,70,Insurance,3,B30,insurances,35.294117647058826
5487,22,Interest Rates,Mortgage info,68,Mortgages,1,B30,mortgage info,29.629629629629626
5488,22,International Trading,Trades,66,Trading,1,B30,trades,62.5
5489,22,ISA Accounts,Banking,73,Banking,5,B30,banking,24.549918166939445
5490,22,Life Insurance Coverage,Insurances,70,Insurance,4,B30,insurances,35.294117647058826
5491,22,Mobile Banking App,Banking,73,Banking,6,B30,banking,24.549918166939445
5492,22,Mortgage Calculator,Mortgage info,68,Mortgages,2,B30,mortgage info,29.629629629629626
5493,22,Mortgage Rates,Mortgage info,68,Mortgages,4,B30,mortgage info,29.629629629629626
5494,22,Online Purchases,Shopping,72,Shopping,1,B30,shopping,
5495,22,Personal Loan Calculator,Financial Advice,67,Advice,3,B30,financial advice,50.0
5496,22,Retirement Planning Calculator,Pension,71,Pensions,1,B30,pension,55.0
5497,22,Student account,Loans,63,Loans,1,B30,loans,30.0
5498,22,Student Loan Repayment,Loans,63,Loans,2,B30,loans,30.0
5499,22,Trustee Banking,Banking,73,Banking,4,B30,banking,24.549918166939445
5500,23,Account Statements,DAILY,74,Daily,5,B30,daily,41.666666666666664
5501,23,Car Insurance Renewal,INSURANCE,75,Insurance,4,B30,insurance,35.294117647058826
5502,23,Cheque Payments,DAILY,74,Daily,6,B30,daily,41.666666666666664
5503,23,Current Accounts,DAILY,74,Daily,7,B30,daily,41.666666666666664
5504,23,Daily Savings,DAILY,74,Daily,1,B30,daily,41.666666666666664
5505,23,Data and Privacy Control,OTHER,80,Others,4,B30,other,19.211822660098523
5506,23,Debit Cards,DAILY,74,Daily,9,B30,daily,41.666666666666664
5507,23,Debt Management Services,AFTERCARE,79,AFTERCARE,3,B30,aftercare,
5508,23,Digital Confidence,DIGITAL,78,DIGITAL,1,B30,digital,
5509,23,Financial Assistance,AFTERCARE,79,AFTERCARE,2,B30,aftercare,
5510,23,Financial Education Webinars,OUTSIDE,77,OUTSIDE,3,B30,outside,
5511,23,Fixed Deposit,OTHER,80,Others,6,B30,other,19.211822660098523
5512,23,Fixed Term Savings,OTHER,80,Others,3,B30,other,19.211822660098523
5513,23,Google/Apple Pay,DIGITAL,78,DIGITAL,2,B30,digital,
5514,23,Insurance Coverage Calculator,INSURANCE,75,Insurance,2,B30,insurance,35.294117647058826
5515,23,Interest Rates,OTHER,80,Others,5,B30,other,19.211822660098523
5516,23,International Payments,OUTSIDE,77,OUTSIDE,1,B30,outside,
5517,23,International Trading,OUTSIDE,77,OUTSIDE,2,B30,outside,
5518,23,Investment Accounts,RANDOM,76,Random,1,B30,random,49.99999999999999
5519,23,Life Insurance Coverage,INSURANCE,75,Insurance,3,B30,insurance,35.294117647058826
5520,23,Mobile Banking App,DIGITAL,78,DIGITAL,3,B30,digital,
5521,23,Other Borrowing Options,OTHER,80,Others,1,B30,other,19.211822660098523
5522,23,Overdraft Protection,AFTERCARE,79,AFTERCARE,1,B30,aftercare,
5523,23,Personal Pension,DAILY,74,Daily,3,B30,daily,41.666666666666664
5524,23,Remortgage Options,RANDOM,76,Random,2,B30,random,49.99999999999999
5525,23,Rewards Programme,DAILY,74,Daily,8,B30,daily,41.666666666666664
5526,23,Stock Trading and Shares,OTHER,80,Others,2,B30,other,19.211822660098523
5527,23,Student account,DAILY,74,Daily,2,B30,daily,41.666666666666664
5528,23,Student Loan Repayment,DAILY,74,Daily,4,B30,daily,41.666666666666664
5529,23,Travel Insurance,INSURANCE,75,Insurance,1,B30,insurance,35.294117647058826
5530,24,Balance Transfer,Day to Day Banking,84,Banking,7,B30,day to day banking,24.549918166939445
5531,24,Bereavement Support,Customer Care,81,Customer Care,6,B30,customer care,
5532,24,Bonds,Saving Specialist,83,Saving Specialist,7,B30,saving specialist,
5533,24,Budgeting Tools and Resources,Customer Care,81,Customer Care,2,B30,customer care,
5534,24,Cheque Payments,Day to Day Banking,84,Banking,5,B30,day to day banking,24.549918166939445
5535,24,Claims,Insurance Specialist,85,Insurance Specialist,3,B30,insurance specialist,
5536,24,Credit Score,Credit Crisis Assistance,82,Credit Crisis Assistance,4,B30,credit crisis assistance,
5537,24,Daily Savings,Saving Specialist,83,Saving Specialist,1,B30,saving specialist,
5538,24,Data and Privacy Control,Day to Day Banking,84,Banking,3,B30,day to day banking,24.549918166939445
5539,24,Debt Management Services,Credit Crisis Assistance,82,Credit Crisis Assistance,2,B30,credit crisis assistance,
5540,24,Digital Confidence,Customer Care,81,Customer Care,5,B30,customer care,
5541,24,Financial Assistance,Credit Crisis Assistance,82,Credit Crisis Assistance,3,B30,credit crisis assistance,
5542,24,Financial Education Webinars,Customer Care,81,Customer Care,4,B30,customer care,
5543,24,Fixed Deposit,Saving Specialist,83,Saving Specialist,4,B30,saving specialist,
5544,24,Fixed Term Savings,Saving Specialist,83,Saving Specialist,2,B30,saving specialist,
5545,24,Fixed-rate Credit Card,Day to Day Banking,84,Banking,4,B30,day to day banking,24.549918166939445
5546,24,Interest Rates,Customer Care,81,Customer Care,1,B30,customer care,
5547,24,International Payments,Day to Day Banking,84,Banking,6,B30,day to day banking,24.549918166939445
5548,24,Investment Accounts,Saving Specialist,83,Saving Specialist,6,B30,saving specialist,
5549,24,Life Insurance Coverage,Insurance Specialist,85,Insurance Specialist,4,B30,insurance specialist,
5550,24,Mortgage Calculator,Day to Day Banking,84,Banking,1,B30,day to day banking,24.549918166939445
5551,24,Mortgage Rates,Day to Day Banking,84,Banking,2,B30,day to day banking,24.549918166939445
5552,24,Online Purchases,Insurance Specialist,85,Insurance Specialist,1,B30,insurance specialist,
5553,24,Overdraft Protection,Credit Crisis Assistance,82,Credit Crisis Assistance,1,B30,credit crisis assistance,
5554,24,Personal Pension,Saving Specialist,83,Saving Specialist,3,B30,saving specialist,
5555,24,Personalised Financial Advice,Customer Care,81,Customer Care,3,B30,customer care,
5556,24,Rewards Programme,Customer Care,81,Customer Care,7,B30,customer care,
5557,24,Savings Options,Insurance Specialist,85,Insurance Specialist,2,B30,insurance specialist,
5558,24,Stock Trading and Shares,Saving Specialist,83,Saving Specialist,5,B30,saving specialist,
5559,24,Travel Insurance,Insurance Specialist,85,Insurance Specialist,5,B30,insurance specialist,
5560,25,Bereavement Support,Specialist Support,86,Support,3,B30,specialist support,30.3030303030303
5561,25,Budgeting Tools and Resources,Education,87,Education,1,B30,education,58.333333333333336
5562,25,Cardless Cash Withdrawal,General Banking,88,Banking,11,B30,general banking,24.549918166939445
5563,25,Cheque Payments,General Banking,88,Banking,6,B30,general banking,24.549918166939445
5564,25,Claims,Specialist Support,86,Support,5,B30,specialist support,30.3030303030303
5565,25,Current Accounts,General Banking,88,Banking,12,B30,general banking,24.549918166939445
5566,25,Data and Privacy Control,General Banking,88,Banking,4,B30,general banking,24.549918166939445
5567,25,Debt Management Services,Specialist Support,86,Support,1,B30,specialist support,30.3030303030303
5568,25,Digital Confidence,Education,87,Education,2,B30,education,58.333333333333336
5569,25,Financial Education Webinars,Education,87,Education,3,B30,education,58.333333333333336
5570,25,Fixed Deposit,General Banking,88,Banking,8,B30,general banking,24.549918166939445
5571,25,Fixed Term Savings,General Banking,88,Banking,2,B30,general banking,24.549918166939445
5572,25,Fixed-rate Credit Card,General Banking,88,Banking,7,B30,general banking,24.549918166939445
5573,25,Fraud Alerts and Monitoring,General Banking,88,Banking,10,B30,general banking,24.549918166939445
5574,25,Fund Performance,Wealth Management,90,Wealth Management,2,B30,wealth management,
5575,25,Google/Apple Pay,General Banking,88,Banking,1,B30,general banking,24.549918166939445
5576,25,International Payments,General Banking,88,Banking,5,B30,general banking,24.549918166939445
5577,25,International Trading,Specialist Support,86,Support,4,B30,specialist support,30.3030303030303
5578,25,Investment Accounts,Wealth Management,90,Wealth Management,6,B30,wealth management,
5579,25,ISA Accounts,Wealth Management,90,Wealth Management,4,B30,wealth management,
5580,25,Life Insurance Coverage,Specific event support ,89,Specific event support ,3,B30,specific event support,
5581,25,Mortgage Calculator,General Banking,88,Banking,9,B30,general banking,24.549918166939445
5582,25,Personalised Financial Advice,Specialist Support,86,Support,2,B30,specialist support,30.3030303030303
5583,25,Retirement Planning Calculator,Specific event support ,89,Specific event support ,2,B30,specific event support,
5584,25,Rewards Programme,General Banking,88,Banking,3,B30,general banking,24.549918166939445
5585,25,Self-Invested Personal Pension (SIPP),Wealth Management,90,Wealth Management,5,B30,wealth management,
5586,25,Stock Trading and Shares,Wealth Management,90,Wealth Management,3,B30,wealth management,
5587,25,Student Loan Repayment,Specific event support ,89,Specific event support ,1,B30,specific event support,
5588,25,Travel Insurance,Specific event support ,89,Specific event support ,4,B30,specific event support,
5589,25,Trustee Banking,Wealth Management,90,Wealth Management,1,B30,wealth management,
5590,26,Bereavement Support,Support,93,Support,1,B30,support,30.3030303030303
5591,26,Budgeting Tools and Resources,Finances,91,Finances,2,B30,finances,42.36111111111111
5592,26,Car Insurance Renewal,Finances,91,Finances,22,B30,finances,42.36111111111111
5593,26,Cardless Cash Withdrawal,Finances,91,Finances,12,B30,finances,42.36111111111111
5594,26,Cheque Payments,Finances,91,Finances,18,B30,finances,42.36111111111111
5595,26,Claims,Insurance,92,Insurance,2,B30,insurance,35.294117647058826
5596,26,Current Accounts,Finances,91,Finances,3,B30,finances,42.36111111111111
5597,26,Daily Savings,Finances,91,Finances,5,B30,finances,42.36111111111111
5598,26,Data and Privacy Control,IT,94,IT,2,B30,it,
5599,26,Debt Management Services,Finances,91,Finances,16,B30,finances,42.36111111111111
5600,26,Digital Confidence,IT,94,IT,1,B30,it,
5601,26,Financial Assistance,Finances,91,Finances,1,B30,finances,42.36111111111111
5602,26,Financial Education Webinars,Finances,91,Finances,20,B30,finances,42.36111111111111
5603,26,Fund Performance,Finances,91,Finances,23,B30,finances,42.36111111111111
5604,26,Google/Apple Pay,Finances,91,Finances,21,B30,finances,42.36111111111111
5605,26,Insurance Coverage Calculator,Insurance,92,Insurance,3,B30,insurance,35.294117647058826
5606,26,International Payments,Finances,91,Finances,15,B30,finances,42.36111111111111
5607,26,International Trading,Finances,91,Finances,8,B30,finances,42.36111111111111
5608,26,Mortgage Calculator,Finances,91,Finances,13,B30,finances,42.36111111111111
5609,26,Mortgage Rates,Finances,91,Finances,14,B30,finances,42.36111111111111
5610,26,Online Purchases,Finances,91,Finances,7,B30,finances,42.36111111111111
5611,26,Other Borrowing Options,Finances,91,Finances,4,B30,finances,42.36111111111111
5612,26,Overdraft Protection,Finances,91,Finances,9,B30,finances,42.36111111111111
5613,26,Personal Loan Calculator,Finances,91,Finances,17,B30,finances,42.36111111111111
5614,26,Personal Pension,Finances,91,Finances,11,B30,finances,42.36111111111111
5615,26,Personalised Financial Advice,Finances,91,Finances,24,B30,finances,42.36111111111111
5616,26,Savings Options,Finances,91,Finances,6,B30,finances,42.36111111111111
5617,26,Self-Invested Personal Pension (SIPP),Finances,91,Finances,10,B30,finances,42.36111111111111
5618,26,Student Loan Repayment,Finances,91,Finances,19,B30,finances,42.36111111111111
5619,26,Travel Insurance,Insurance,92,Insurance,1,B30,insurance,35.294117647058826
5620,27,Account Statements,My Account,95,Accounts,1,B30,my account,22.528735632183906
5621,27,Balance Transfer,My Account,95,Accounts,2,B30,my account,22.528735632183906
5622,27,Bereavement Support,Other Useful Services,99,Others,8,B30,other useful services,19.211822660098523
5623,27,Car Insurance Renewal,Insurance,100,Insurance,1,B30,insurance,35.294117647058826
5624,27,Cardless Cash Withdrawal,Other Useful Services,99,Others,5,B30,other useful services,19.211822660098523
5625,27,Cheque Payments,Other Useful Services,99,Others,6,B30,other useful services,19.211822660098523
5626,27,Claims,Other Useful Services,99,Others,7,B30,other useful services,19.211822660098523
5627,27,Daily Savings,My Account,95,Accounts,8,B30,my account,22.528735632183906
5628,27,Debit Cards,My Account,95,Accounts,4,B30,my account,22.528735632183906
5629,27,Financial Education Webinars,Other Useful Services,99,Others,4,B30,other useful services,19.211822660098523
5630,27,Fixed-rate Credit Card,Credit and Loans,98,Credit and Loans,3,B30,credit and loans,
5631,27,Fraud Alerts and Monitoring,My Account,95,Accounts,9,B30,my account,22.528735632183906
5632,27,Fund Performance,Credit and Loans,98,Credit and Loans,1,B30,credit and loans,
5633,27,Google/Apple Pay,Other Useful Services,99,Others,2,B30,other useful services,19.211822660098523
5634,27,Insurance Coverage Calculator,Insurance,100,Insurance,2,B30,insurance,35.294117647058826
5635,27,Interest Rates,Mortgages,96,Mortgages,3,B30,mortgages,29.629629629629626
5636,27,International Payments,Other Useful Services,99,Others,3,B30,other useful services,19.211822660098523
5637,27,ISA Accounts,Credit and Loans,98,Credit and Loans,2,B30,credit and loans,
5638,27,Mobile Banking App,My Account,95,Accounts,6,B30,my account,22.528735632183906
5639,27,Mortgage Calculator,Mortgages,96,Mortgages,2,B30,mortgages,29.629629629629626
5640,27,Mortgage Rates,Mortgages,96,Mortgages,1,B30,mortgages,29.629629629629626
5641,27,Online Purchases,My Account,95,Accounts,3,B30,my account,22.528735632183906
5642,27,Other Borrowing Options,Credit and Loans,98,Credit and Loans,5,B30,credit and loans,
5643,27,Personal Loan Calculator,Credit and Loans,98,Credit and Loans,4,B30,credit and loans,
5644,27,Personal Pension,Pensions,97,Pensions,1,B30,pensions,55.0
5645,27,Personalised Financial Advice,Other Useful Services,99,Others,1,B30,other useful services,19.211822660098523
5646,27,Retirement Planning Calculator,Pensions,97,Pensions,2,B30,pensions,55.0
5647,27,Rewards Programme,My Account,95,Accounts,5,B30,my account,22.528735632183906
5648,27,Savings Options,My Account,95,Accounts,7,B30,my account,22.528735632183906
5649,27,Self-Invested Personal Pension (SIPP),Pensions,97,Pensions,3,B30,pensions,55.0
5650,28,Account Statements,bank accounts,105,Accounts,1,B30,bank accounts,22.528735632183906
5651,28,Bonds,investments,102,Investments,1,B30,investments,34.81481481481481
5652,28,Cheque Payments,payments,106,Payments,1,B30,payments,25.555555555555554
5653,28,Claims,claims,107,claims,1,B30,claims,
5654,28,Credit Score,credit score,108,Credit score,2,B30,credit score,66.66666666666667
5655,28,Current Accounts,bank accounts,105,Accounts,2,B30,bank accounts,22.528735632183906
5656,28,Debit Cards,bank accounts,105,Accounts,6,B30,bank accounts,22.528735632183906
5657,28,Debt Management Services,handy websites,109,handy websites,1,B30,handy websites,
5658,28,Financial Assistance,handy websites,109,handy websites,4,B30,handy websites,
5659,28,Financial Education Webinars,handy websites,109,handy websites,3,B30,handy websites,
5660,28,Fixed-rate Credit Card,credit caeds,110,credit caeds,1,B30,credit caeds,
5661,28,Fraud Alerts and Monitoring,credit score,108,Credit score,1,B30,credit score,66.66666666666667
5662,28,Fund Performance,stocks ,103,Stocks,3,B30,stocks,38.46153846153846
5663,28,Insurance Coverage Calculator,handy websites,109,handy websites,6,B30,handy websites,
5664,28,Interest Rates,rates,101,Rates,1,B30,rates,40.0
5665,28,International Payments,payments,106,Payments,2,B30,payments,25.555555555555554
5666,28,International Trading,stocks ,103,Stocks,4,B30,stocks,38.46153846153846
5667,28,Investment Accounts,investments,102,Investments,2,B30,investments,34.81481481481481
5668,28,ISA Accounts,bank accounts,105,Accounts,3,B30,bank accounts,22.528735632183906
5669,28,Life Insurance Coverage,insurances ,104,Insurance,1,B30,insurances,35.294117647058826
5670,28,Mortgage Calculator,handy websites,109,handy websites,2,B30,handy websites,
5671,28,Online Purchases,insurances ,104,Insurance,2,B30,insurances,35.294117647058826
5672,28,Overdraft Protection,bank accounts,105,Accounts,5,B30,bank accounts,22.528735632183906
5673,28,Personal Loan Calculator,handy websites,109,handy websites,5,B30,handy websites,
5674,28,Rewards Programme,stocks ,103,Stocks,2,B30,stocks,38.46153846153846
5675,28,Savings Options,investments,102,Investments,3,B30,investments,34.81481481481481
5676,28,Stock Trading and Shares,stocks ,103,Stocks,1,B30,stocks,38.46153846153846
5677,28,Student account,bank accounts,105,Accounts,7,B30,bank accounts,22.528735632183906
5678,28,Travel Insurance,insurances ,104,Insurance,3,B30,insurances,35.294117647058826
5679,28,Trustee Banking,bank accounts,105,Accounts,4,B30,bank accounts,22.528735632183906
5680,31,Account Statements,Outgoings ,113,Outgoings,3,B30,outgoings,50.0
5681,31,Bonds,Stocks and Shares,114,Stocks,4,B30,stocks and shares,38.46153846153846
5682,31,Car Insurance Renewal,Insurance ,115,Insurance,2,B30,insurance,35.294117647058826
5683,31,Cheque Payments,Outgoings ,113,Outgoings,2,B30,outgoings,50.0
5684,31,Claims,Outgoings ,113,Outgoings,4,B30,outgoings,50.0
5685,31,Daily Savings,Savings accounts and services,111,Savings,1,B30,savings accounts and services,23.5
5686,31,Debit Cards,Savings accounts and services,111,Savings,2,B30,savings accounts and services,23.5
5687,31,Debt Management Services,Savings accounts and services,111,Savings,5,B30,savings accounts and services,23.5
5688,31,Digital Confidence,Online,112,Online,3,B30,online,50.0
5689,31,Financial Assistance,Rates and Calculators,116,Rates,7,B30,rates and calculators,40.0
5690,31,Fixed Term Savings,Savings accounts and services,111,Savings,3,B30,savings accounts and services,23.5
5691,31,Fixed-rate Credit Card,Online,112,Online,1,B30,online,50.0
5692,31,Fraud Alerts and Monitoring,Stocks and Shares,114,Stocks,1,B30,stocks and shares,38.46153846153846
5693,31,Insurance Coverage Calculator,Insurance ,115,Insurance,3,B30,insurance,35.294117647058826
5694,31,Interest Rates,Rates and Calculators,116,Rates,1,B30,rates and calculators,40.0
5695,31,International Trading,Stocks and Shares,114,Stocks,2,B30,stocks and shares,38.46153846153846
5696,31,Investment Accounts,Rates and Calculators,116,Rates,4,B30,rates and calculators,40.0
5697,31,Life Insurance Coverage,Insurance ,115,Insurance,1,B30,insurance,35.294117647058826
5698,31,Mobile Banking App,Outgoings ,113,Outgoings,5,B30,outgoings,50.0
5699,31,Mortgage Calculator,Rates and Calculators,116,Rates,6,B30,rates and calculators,40.0
5700,31,Mortgage Rates,Rates and Calculators,116,Rates,2,B30,rates and calculators,40.0
5701,31,Online Purchases,Outgoings ,113,Outgoings,1,B30,outgoings,50.0
5702,31,Overdraft Protection,Savings accounts and services,111,Savings,6,B30,savings accounts and services,23.5
5703,31,Personalised Financial Advice,Rates and Calculators,116,Rates,5,B30,rates and calculators,40.0
5704,31,Remortgage Options,Rates and Calculators,116,Rates,3,B30,rates and calculators,40.0
5705,31,Savings Options,Savings accounts and services,111,Savings,4,B30,savings accounts and services,23.5
5706,31,Stock Trading and Shares,Stocks and Shares,114,Stocks,3,B30,stocks and shares,38.46153846153846
5707,31,Student account,Online,112,Online,4,B30,online,50.0
5708,31,Student Loan Repayment,Online,112,Online,2,B30,online,50.0
5709,31,Travel Insurance,Insurance ,115,Insurance,4,B30,insurance,35.294117647058826
5710,35,Account Statements,daily use,157,Daily,5,B30,daily use,41.666666666666664
5711,35,Balance Transfer,outgoings,155,Outgoings,4,B30,outgoings,50.0
5712,35,Bereavement Support,planning for later life,158,Life,4,B30,planning for later life,62.5
5713,35,Budgeting Tools and Resources,savings,156,Savings,2,B30,savings,23.5
5714,35,Car Insurance Renewal,outgoings,155,Outgoings,3,B30,outgoings,50.0
5715,35,Cheque Payments,planning for later life,158,Life,3,B30,planning for later life,62.5
5716,35,Credit Score,buying a house,154,buying a house,3,B30,buying a house,
5717,35,Data and Privacy Control,daily use,157,Daily,8,B30,daily use,41.666666666666664
5718,35,Debit Cards,daily use,157,Daily,3,B30,daily use,41.666666666666664
5719,35,Fixed Deposit,buying a house,154,buying a house,2,B30,buying a house,
5720,35,Fixed Term Savings,savings,156,Savings,6,B30,savings,23.5
5721,35,Fraud Alerts and Monitoring,daily use,157,Daily,4,B30,daily use,41.666666666666664
5722,35,Interest Rates,buying a house,154,buying a house,6,B30,buying a house,
5723,35,International Payments,daily use,157,Daily,6,B30,daily use,41.666666666666664
5724,35,Investment Accounts,savings,156,Savings,5,B30,savings,23.5
5725,35,Mobile Banking App,daily use,157,Daily,1,B30,daily use,41.666666666666664
5726,35,Mortgage Calculator,buying a house,154,buying a house,5,B30,buying a house,
5727,35,Mortgage Rates,buying a house,154,buying a house,1,B30,buying a house,
5728,35,Online Purchases,daily use,157,Daily,9,B30,daily use,41.666666666666664
5729,35,Personal Pension,planning for later life,158,Life,1,B30,planning for later life,62.5
5730,35,Personalised Financial Advice,savings,156,Savings,3,B30,savings,23.5
5731,35,Remortgage Options,buying a house,154,buying a house,4,B30,buying a house,
5732,35,Retirement Planning Calculator,planning for later life,158,Life,5,B30,planning for later life,62.5
5733,35,Rewards Programme,daily use,157,Daily,2,B30,daily use,41.666666666666664
5734,35,Savings Options,savings,156,Savings,1,B30,savings,23.5
5735,35,Self-Invested Personal Pension (SIPP),planning for later life,158,Life,2,B30,planning for later life,62.5
5736,35,Student account,daily use,157,Daily,7,B30,daily use,41.666666666666664
5737,35,Student Loan Repayment,outgoings,155,Outgoings,2,B30,outgoings,50.0
5738,35,Travel Insurance,outgoings,155,Outgoings,1,B30,outgoings,50.0
5739,35,Trustee Banking,savings,156,Savings,4,B30,savings,23.5
5740,37,Bereavement Support,Life & Pension,168,Life,1,B30,life pension,62.5
5741,37,Cheque Payments,Bank accounts,167,Accounts,3,B30,bank accounts,22.528735632183906
5742,37,Claims,Legal,164,Legal,2,B30,legal,
5743,37,Credit Score,E banking,163,E banking,5,B30,e banking,
